"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"30279","32.641367","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"30311","32.697265","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3350, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"30312","32.697356","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3350, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"30313","32.697572","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3350, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"30337","32.743666","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3366, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"30338","32.743787","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3366, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"30339","32.743891","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3366, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"30369","32.799605","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3351, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"30370","32.799709","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=3351, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"30371","32.799969","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3351, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"30402","32.846094","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"30403","32.846195","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"30404","32.846299","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"30427","32.901909","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3352, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"30428","32.902008","ArubaNet_11:ef:71","Broadcast","802.11","238","Beacon frame, SN=3352, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"30429","32.902224","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3352, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"30531","32.948399","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3368, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"30532","32.948467","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3368, FN=0, Flags=........., BI=100, SSID=tamulink-wpa[Packet size limited during capture]","-77 dBm"
"30533","32.948569","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3368, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"30549","32.960023","","","802.11","39","Beacon frame[Malformed Packet]","-90 dBm"
"30622","33.004263","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3353, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"30623","33.004368","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3353, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"30624","33.004537","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3353, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"30674","33.050693","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3369, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"30675","33.050792","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3369, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"30676","33.050894","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3369, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-76 dBm"
"30714","33.106640","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3354, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
"30715","33.106739","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3354, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-70 dBm"
"30716","33.106910","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3354, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"30770","33.153097","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"30771","33.153196","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"30772","33.153299","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"30881","33.209246","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3355, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"30882","33.209347","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3355, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"30883","33.209578","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3355, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"30939","33.222737","dd:65:9f:a7:c4:3c","b6:a7:ca:83:a5:31","802.11","171","Beacon frame, SN=500, FN=0, Flags=op.P.MFT.","-85 dBm"
"31002","33.255579","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3371, FN=0, Flags=........C, BI=100, SSID=eduroam","-76 dBm"
"31003","33.255647","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3371, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-76 dBm"
"31004","33.255751","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3371, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"31057","33.311474","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3356, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"31058","33.311573","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3356, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
"31059","33.311734","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3356, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"31076","33.358005","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"31077","33.358110","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"31078","33.358214","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"31082","33.376250","ArubaNet_11:fd:10","Broadcast","802.11","232","Beacon frame, SN=3360, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"31083","33.376388","ArubaNet_11:fd:12","Broadcast","802.11","239","Beacon frame, SN=3360, FN=0, Flags=........., BI=100, SSID=tamulink-guesv","-90 dBm"
"31112","33.411976","1f:f3:b7:fc:15:ec","42:9e:4e:2b:87:6f","802.11","154","Beacon frame, SN=1117, FN=1, Flags=.p.PR....","-87 dBm"
"31114","33.413972","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3357, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"31115","33.414040","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3357, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"31116","33.414238","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3357, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"31135","33.462119","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3373, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"31136","33.462219","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3373, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"31137","33.462277","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3373, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"31165","33.516380","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3358, FN=0, Flags=........C, BI=100, SSID=eduroam","-72 dBm"
"31166","33.516478","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3358, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-72 dBm"
"31167","33.516640","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3358, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-72 dBm"
"31197","33.562576","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3374, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"31198","33.562714","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3374, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"31199","33.562965","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3374, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"31217","33.580833","ArubaNet_11:fd:10","Broadcast","802.11","232","Beacon frame, SN=3362, FN=0, Flags=........., BI=100, SSID=eduroam","-89 dBm"
"31218","33.580891","ArubaNet_11:fd:11","Broadcast","802.11","237","Beacon frame, SN=3362, FN=0, Flags=........., BI=100, SSID=tamulink-wpa[Malformed Packet]","-90 dBm"
"31219","33.580986","79:ef:c6:11:fd:12","a2:80:28:05:d1:19","802.11","239","Fragmented IEEE 802.11 frame","-87 dBm"
"31239","33.618750","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"31240","33.618817","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"31241","33.619014","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"31261","33.665228","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3375, FN=0, Flags=........., BI=100, SSID=eduroam","-77 dBm"
"31262","33.665327","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3375, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"31263","33.665438","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3375, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"31413","33.720967","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3360, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"31414","33.721068","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3360, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"31415","33.721227","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3360, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"31433","33.767662","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3376, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"31434","33.767762","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3376, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"31435","33.767866","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3376, FN=0, Flags=........., BI=100, SSID=tamulink-guest[Malformed Packet]","-77 dBm"
"31465","33.823557","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3361, FN=0, Flags=........C, BI=100, SSID=eduroam","-71 dBm"
"31466","33.823649","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=3361, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-71 dBm"
"31467","33.823848","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3361, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-71 dBm"
"31502","33.869943","ArubaNet_11:fc:f0","Broadcast","802.11","232","Beacon frame, SN=3377, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"31503","33.870010","ArubaNet_11:fc:f1","Broadcast","802.11","237","Beacon frame, SN=3377, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"31504","33.870112","ArubaNet_11:fc:f2","Broadcast","802.11","239","Beacon frame, SN=3377, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"31530","33.925876","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=eduroam","-70 dBm"
