"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"21151","106.216538","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1893, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"21152","106.216804","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1893, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-69 dBm"
"21153","106.231616","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2032, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"21154","106.231721","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2032, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"21155","106.231835","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2032, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"21157","106.318703","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1894, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"21158","106.318814","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1894, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"21159","106.319176","ArubaNet_11:ec:f2","Broadcast","802.11","239","Beacon frame, SN=1894, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-70 dBm"
"21162","106.333992","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2033, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"21163","106.334090","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2033, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"21164","106.334205","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2033, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"21166","106.422772","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1895, FN=0, Flags=........C, BI=100, SSID=eduroam","-69 dBm"
"21167","106.422876","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1895, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-69 dBm"
"21168","106.436382","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2034, FN=0, Flags=........C, BI=100, SSID=eduroam","-77 dBm"
"21169","106.436480","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=2034, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-77 dBm"
"21170","106.436594","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=2034, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-77 dBm"
"21188","106.523548","ArubaNet_11:ec:f0","Broadcast","802.11","232","Beacon frame, SN=1896, FN=0, Flags=........C, BI=100, SSID=eduroam","-68 dBm"
"21189","106.523746","ArubaNet_11:ec:f1","Broadcast","802.11","237","Beacon frame, SN=1896, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-68 dBm"
