"No.","Time","Source","Destination","Protocol","Length","Info","RSSI"
"884","6.262232","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3934, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-66 dBm"
"885","6.262298","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4070, FN=0, Flags=........C, BI=100, SSID=eduroam","-66 dBm"
"886","6.262401","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4044, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-66 dBm"
"889","6.312931","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3843, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-89 dBm"
"890","6.312999","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=1, FN=0, Flags=........C, BI=100, SSID=eduroam","-90 dBm"
"891","6.313353","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4070, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-89 dBm"
"898","6.364789","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3935, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"899","6.364888","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4071, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"900","6.364992","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4045, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"901","6.415545","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3844, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-90 dBm"
"902","6.415645","ArubaNet_11:f9:70","Broadcast","802.11","232","Beacon frame, SN=2, FN=0, Flags=........C, BI=100, SSID=eduroam","-89 dBm"
"903","6.415747","ArubaNet_11:f9:71","Broadcast","802.11","237","Beacon frame, SN=4071, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-88 dBm"
"904","6.467126","ArubaNet_11:ef:72","Broadcast","802.11","239","Beacon frame, SN=3936, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-67 dBm"
"905","6.467194","ArubaNet_11:ef:70","Broadcast","802.11","232","Beacon frame, SN=4072, FN=0, Flags=........C, BI=100, SSID=eduroam","-67 dBm"
"906","6.467297","ArubaNet_11:ef:71","Broadcast","802.11","237","Beacon frame, SN=4046, FN=0, Flags=........C, BI=100, SSID=tamulink-wpa","-67 dBm"
"909","6.517765","ArubaNet_11:f9:72","Broadcast","802.11","239","Beacon frame, SN=3845, FN=0, Flags=........C, BI=100, SSID=tamulink-guest","-87 dBm"
