Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,
414,21.9804096,cy2.settings.data.microsoft.com.akadns.net,10.231.231.191,212 (0xD4),TCP,"TCP:Flags=...A..S., SrcPort=HTTPS(443), DstPort=9035, PayloadLen=0, Seq=3664701461, Ack=134167224, Win=8192 ( Negotiated scale factor 0x8 ) = 2097152","{TCP:50, IPv4:49}"
415,21.9807166,10.231.231.191,cy2.settings.data.microsoft.com.akadns.net,,TCP,"TCP:Flags=...A...., SrcPort=9035, DstPort=HTTPS(443), PayloadLen=0, Seq=134167224, Ack=3664701462, Win=68 (scale factor 0x8) = 17408","{TCP:50, IPv4:49}"
416,21.9816900,10.231.231.191,cy2.settings.data.microsoft.com.akadns.net,,TLS,TLS:TLS Rec Layer-1 HandShake: Client Hello.,"{TLS:52, SSLVersionSelector:51, TCP:50, IPv4:49}"
417,21.9825290,[38A4ED EC13A3],[*BROADCAST],212 (0xD4),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 212 dBm, Rate = Unknown, SSID = tamulink-wpa",
418,22.0201288,[24DEC6 11EF61],[*BROADCAST],212 (0xD4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 212 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
419,22.1073037,cy2.settings.data.microsoft.com.akadns.net,10.231.231.191,212 (0xD4),TLS,TLS:TLS Rec Layer-1 HandShake: Server Hello. Certificate.,"{TLS:52, SSLVersionSelector:51, TCP:50, IPv4:49}"
420,22.1077728,cy2.settings.data.microsoft.com.akadns.net,10.231.231.191,212 (0xD4),TCP,"TCP:[Continuation to #419]Flags=...A...., SrcPort=HTTPS(443), DstPort=9035, PayloadLen=1386, Seq=3664702848 - 3664704234, Ack=134167438, Win=1024 (scale factor 0x8) = 262144","{TCP:50, IPv4:49}"
421,22.1079695,10.231.231.191,cy2.settings.data.microsoft.com.akadns.net,,TCP,"TCP:Flags=...A...., SrcPort=9035, DstPort=HTTPS(443), PayloadLen=0, Seq=134167438, Ack=3664704234, Win=68 (scale factor 0x8) = 17408","{TCP:50, IPv4:49}"
422,22.1080842,cy2.settings.data.microsoft.com.akadns.net,10.231.231.191,212 (0xD4),TCP,"TCP:[Continuation to #419]Flags=...AP..., SrcPort=HTTPS(443), DstPort=9035, PayloadLen=921, Seq=3664704234 - 3664705155, Ack=134167438, Win=1024 (scale factor 0x8) = 262144","{TCP:50, IPv4:49}"
423,22.1119373,10.231.231.191,cy2.settings.data.microsoft.com.akadns.net,,TLS,TLS:TLS Rec Layer-1 HandShake: Client Key Exchange.; TLS Rec Layer-2 Cipher Change Spec; TLS Rec Layer-3 HandShake: Encrypted Handshake Message.,"{TLS:52, SSLVersionSelector:51, TCP:50, IPv4:49}"
424,22.1224076,[24DEC6 11EF61],[*BROADCAST],212 (0xD4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 212 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
425,22.2248946,[24DEC6 11EF61],[*BROADCAST],212 (0xD4),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 212 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
426,22.2332339,cy2.settings.data.microsoft.com.akadns.net,10.231.231.191,212 (0xD4),TLS,TLS:TLS Rec Layer-1 Cipher Change Spec; TLS Rec Layer-2 HandShake: Encrypted Handshake Message.,"{TLS:52, SSLVersionSelector:51, TCP:50, IPv4:49}"
427,22.2335649,cy2.settings.data.microsoft.com.akadns.net,10.231.231.191,212 (0xD4),TLS,TLS:TLS Rec Layer-1 SSL Application Data,"{TLS:52, SSLVersionSelector:51, TCP:50, IPv4:49}"
