Frame Number,Time Offset,Source,Destination,RSSI (dBm),Protocol Name,Description,
125,7.7882715,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #117]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406143486 - 406144872, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
126,7.7885619,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406144872, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
127,7.7905167,[1C9148 C18233],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
128,7.7959295,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #117]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406144872 - 406146258, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
129,7.7963187,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406151802, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
130,7.7970269,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #119]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406155960 - 406157346, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TLS:11, SSLVersionSelector:10, TCP:9, IPv4:5}"
131,7.7971479,10.231.231.191,23.46.48.118,,TCP,"TCP:[Dup Ack #129]Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406151802, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
132,7.7999876,[1C9148 C18233],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
133,7.8044082,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #119]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406151802 - 406153188, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
134,7.8047337,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406153188, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
135,7.8721885,[24DEC6 11ECE1],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
136,7.9106920,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #130]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406158732 - 406160118, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TLS:11, SSLVersionSelector:10, TCP:9, IPv4:5}"
137,7.9106920,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #119]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406153188 - 406154574, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
138,7.9106920,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #119]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406154574 - 406155960, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
139,7.9106920,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #136]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406160118 - 406161504, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
140,7.9108870,10.231.231.191,23.46.48.118,,TCP,"TCP:[Dup Ack #134]Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406153188, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
141,7.9111889,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406157346, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
142,7.9112655,10.231.231.191,23.46.48.118,,TCP,"TCP:[Dup Ack #141]Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406157346, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
143,7.9209822,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #136]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406161504 - 406162890, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
144,7.9211315,10.231.231.191,23.46.48.118,,TCP,"TCP:[Dup Ack #141]Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406157346, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
145,7.9239518,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #130]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406157346 - 406158732, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
146,7.9242486,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406162890, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
147,7.9307986,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #136]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406162890 - 406164276, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
148,7.9310962,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406164276, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
149,7.9369547,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #136]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406164276 - 406165662, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
150,7.9372258,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406165662, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
151,7.9395433,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #136]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406165662 - 406167048, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
152,7.9398221,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406167048, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
153,7.9406419,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #136]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406167048 - 406168434, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
154,7.9409148,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406168434, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
155,7.9516395,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #136]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406169820 - 406171206, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TLS:11, SSLVersionSelector:10, TCP:9, IPv4:5}"
156,7.9518349,10.231.231.191,23.46.48.118,,TCP,"TCP:[Dup Ack #154]Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406168434, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
157,7.9521223,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #155]Flags=...AP..., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=284, Seq=406171206 - 406171490, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
158,7.9522446,10.231.231.191,23.46.48.118,,TCP,"TCP:[Dup Ack #154]Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406168434, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
159,7.9674152,23.46.48.118,10.231.231.191,184 (0xB8),TCP,"TCP:[Continuation to #136]Flags=...A...., SrcPort=HTTPS(443), DstPort=13630, PayloadLen=1386, Seq=406168434 - 406169820, Ack=2701159675, Win=1188 (scale factor 0x5) = 38016","{TCP:9, IPv4:5}"
160,7.9677548,10.231.231.191,23.46.48.118,,TCP,"TCP:Flags=...A...., SrcPort=13630, DstPort=HTTPS(443), PayloadLen=0, Seq=2701159675, Ack=406171490, Win=1024 (scale factor 0x8) = 262144","{TCP:9, IPv4:5}"
161,8.0768829,[24DEC6 11ECE1],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
162,8.1432480,[1C9148 C18233],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 10",
163,8.1535434,[1C9148 C18233],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 10",
164,8.4130888,[24DEC6 11F962],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
165,8.4132256,[24DEC6 11F960],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
166,8.4135207,[24DEC6 11F961],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
167,8.4170018,[24DEC6 11FB02],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
168,8.4171925,[24DEC6 11FB00],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
169,8.4866638,[24DEC6 11ECE2],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
170,8.4946956,[F430B9 07F464],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = DIRECT-63-HP ENVY 7640 series, Channel = 6",
171,8.5215672,[24DEC6 11EF62],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 6",
172,8.5397058,[24DEC6 11F142],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 6",
173,8.5397058,[24DEC6 11F140],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = eduroam, Channel = 6",
174,8.5400838,[24DEC6 11F141],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
175,8.5506302,[1E7692 069B8B],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 184 dBm, Rate = Unknown, SSID = TP-LINK_E34E_5G, Channel = 6",
176,8.5519769,[1E7692 069B8B],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 184 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 6",
177,8.5886008,[24DEC6 11ECE0],[*BROADCAST],184 (0xB8),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 184 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
178,8.5887903,[24DEC6 11ECE1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
179,8.5889797,[24DEC6 11ECE2],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
180,8.6325488,[WESTERN DIGITAL 130BA6],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = UXRD, Channel = 11",
181,8.6809285,[1E7692 069B8B],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 9",
182,8.6813506,[24DEC6 11EBA2],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
183,8.6814032,[24DEC6 11EBA0],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
184,8.6864367,[9C8D7C B1E443],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
185,8.7349853,[WESTERN DIGITAL 130BA6],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = UXRD, Channel = 11",
186,8.7623522,[B4750E 82D0FC],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = Linksys04741, Channel = 11",
187,8.8215307,[24DEC6 11F962],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
188,8.8218223,[24DEC6 11F960],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
189,8.8219635,[24DEC6 11F961],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
190,8.8289090,[24DEC6 11FB00],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
191,8.8824227,[1E7692 069B8B],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 3",
192,8.9857894,[E006E6 19FD6C],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = HP-Print-6c-LaserJet 300, Channel = 6",
193,9.0316986,[24DEC6 11EF60],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 6",
194,9.0318572,[24DEC6 11EF61],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
195,9.0530197,[24DEC6 11F142],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 6",
196,9.0671837,[A06391 71AF4B],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = DZT, Channel = 4",
197,9.0673676,[24DEC6 11FCE2],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 6",
198,9.0675467,[24DEC6 11FCE0],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 6",
199,9.0677721,[24DEC6 11FCE1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 6",
200,9.1298582,[24DEC6 11F960],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
201,9.1300682,[24DEC6 11F961],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
202,9.2376935,[346895 9F0313],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
203,9.2585510,[346895 9F0313],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
204,9.3017040,[BC8556 EDF1F1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = HP-Print-f1-LaserJet 100, Channel = 6",
205,9.3071668,[60D819 7F1AF1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
206,9.3098781,[346895 9F0313],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
207,9.3571960,[60D819 7F1AF1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
208,9.3938246,[346895 9F0313],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
209,9.4039938,[BC8556 EDF1F1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = HP-Print-f1-LaserJet 100, Channel = 6",
210,9.4139355,[346895 9F0313],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
211,9.6362659,[60D819 7F1AF1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
212,9.6834277,[B4750E 82D0FC],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = Linksys04741, Channel = 11",
213,9.7770884,[346895 9F0313],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
214,9.9877412,[B827EB D93DB1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 1",
215,10.0081690,[B827EB D93DB1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 1",
216,10.0312166,[B827EB D93DB1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 2",
217,10.0519592,[B827EB D93DB1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 2",
218,10.1062996,[648099 9E0B29],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
219,10.1121871,[E006E6 19FD6C],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = HP-Print-6c-LaserJet 300, Channel = 6",
220,10.1208171,[BC8556 EDF1F1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = HP-Print-f1-LaserJet 100, Channel = 6",
221,10.1257318,[9E305B 7C0BC5],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = DIRECT-c5-HP M426 LaserJet, Channel = 6",
222,10.1386884,[B827EB D93DB1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID, Channel = 4",
223,10.1550706,[24DEC6 11F962],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
224,10.1582331,[24DEC6 11FB01],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
225,10.1688509,[WESTERN DIGITAL 130BA6],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = UXRD, Channel = 11",
226,10.1812259,[60D819 7F1AF1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
227,10.2274195,[24DEC6 11ECE1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
228,10.2274939,[24DEC6 11ECE2],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
229,10.2312680,[60D819 7F1AF1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementProbe request] ....... RSSI = 183 dBm, Rate = Unknown, SSID = BroadCast SSID",
230,10.3986721,[A06391 71AF4B],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = DZT, Channel = 4",
231,10.4281452,[BC8556 EDF1F1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = HP-Print-f1-LaserJet 100, Channel = 6",
232,10.5305288,[BC8556 EDF1F1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = HP-Print-f1-LaserJet 100, Channel = 6",
233,10.5773625,[F4F26D 29F22E],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = OpenWrt-1, Channel = 8",
234,10.7074529,[B4750E 82D0FC],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = Linksys04741, Channel = 11",
235,10.7352377,[BC8556 EDF1F1],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = HP-Print-f1-LaserJet 100, Channel = 6",
236,10.8100285,[B4750E 82D0FC],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = Linksys04741, Channel = 11",
237,10.8746082,[24DEC6 11FB02],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
238,10.8748336,[24DEC6 11FB00],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
239,10.8854475,[WESTERN DIGITAL 130BA6],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = UXRD, Channel = 11",
240,10.9878443,[WESTERN DIGITAL 130BA6],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = UXRD, Channel = 11",
241,11.0729523,[24DEC6 11F962],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-guest, Channel = 11",
242,11.0731200,[24DEC6 11F960],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
243,11.0795172,[24DEC6 11FB00],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = eduroam, Channel = 11",
244,11.0797499,[24DEC6 11FB01],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = tamulink-wpa, Channel = 11",
245,11.1171581,[B4750E 82D0FC],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = Linksys04741, Channel = 11",
246,11.1497437,[9E305B 7C0BC5],[*BROADCAST],183 (0xB7),WiFi,"WiFi:[ ManagementBeacon] ....... RSSI = 183 dBm, Rate = Unknown, SSID = DIRECT-c5-HP M426 LaserJet, Channel = 6",
